m/z;Intensity
389.2753;40857.1
389.2782;24593.1
389.2811;9090.9
390.2724;7803.5
390.2753;10594.1
390.2782;10102.1
390.2811;6697.7
391.209;12342
391.2119;23969.6
391.2148;31348.2
391.2177;29113.3
391.2206;18957.1
391.2236;7910.8
391.2528;4857.4
392.2164;4655.4
392.2193;5514.5
392.2223;4527.3
393.269;7006.7
393.2719;18213.6
393.2748;29191.7
393.2778;32439.5
393.2807;25461.7
393.2837;13407.7
394.2784;6484.6
394.2814;6981.6
394.2844;5172.2
395.271;7956.7
395.274;9750.5
395.277;8358.6
395.28;4880.1
401.2333;4739.4
401.2363;5685
401.2393;4736.2
403.2354;5109.5
403.2384;7903.8
403.2415;36591.2
403.2446;142880.7
403.2476;296168.5
403.2507;408203
403.2537;398121.9
403.2568;273472.6
403.2599;122589.5
403.2629;27888.1
403.266;6048.3
403.269;4582.4
404.2467;19551.2
404.2497;50718.9
404.2528;81521.9
404.2559;90913.4
404.259;71771.2
404.262;38350.5
404.2651;11701.9
405.003;6433.7
405.0061;7470.7
405.0092;6281.7
405.2402;4928.5
405.2433;10262.6
405.2464;14247.8
405.2494;17195.3
405.2525;20385.2
405.2556;29011.8
405.2587;171180
405.2618;448383.3
405.2648;729464
405.2679;824843.8
405.271;662314.2
405.2741;362467.9
405.2772;116071.5
405.2803;16062.9
405.2833;11383.4
405.2864;7643.4
406.259;7214
406.2621;41401.3
406.2652;105446.5
406.2683;168761.7
406.2714;188227.2
406.2745;148988.8
406.2776;79990.6
406.2807;24605.3
406.9993;4975.5
407.0024;6259.9
407.0055;5391.4
407.2569;13994.8
407.26;26118.3
407.2631;33459.7
407.2662;33452.4
407.2693;29656.7
407.2724;25618.8
407.2755;20490.5
407.2786;13312.8
407.2817;5943.7
408.2647;6274.7
408.2678;6787.3
408.2709;5433.9
416.1231;9744.5
416.1263;19821.2
416.1295;26682
416.1327;25354.1
416.1359;16822.7
416.1391;7043.6
417.2251;6196.9
417.2283;9326.4
417.2316;10260.9
417.2348;8122.1
419.238;20362.7
419.2412;48601.4
419.2445;73874.5
419.2477;78706.2
419.251;59406.2
419.2542;29984.3
419.2575;8175.2
420.2418;4694.3
420.245;10845.4
420.2483;15869.4
420.2515;16192.3
420.2548;11558.5
420.258;5300.1
421.1545;4628.8
421.2557;4996.6
421.2589;8705.7
421.2622;10444.9
421.2655;9017.3
421.2687;5404.7
431.2816;6275.1
431.285;6144.1
433.22;5812.3
433.2234;8698.9
433.2269;9450.4
433.2303;7322
433.2916;6122.1
433.295;11424
433.2984;14195.3
433.3018;12416.8
433.3052;7462
435.2367;5316.5
435.2401;7715.5
435.2436;7683
435.247;5276.9
437.2571;4467.7
437.2986;6380.5
437.302;8698.9
437.3055;8367.2
437.3089;5561
438.9649;4588.8
438.9684;4509.3
443.1708;8033.2
443.1744;14463.3
443.1779;17525.2
443.1814;14980.5
443.1849;8825.5
449.1658;7426.8
449.1694;13677.9
449.173;16905.8
449.1766;14740
449.1802;8841.3
453.1914;13402.2
453.195;24469.3
453.1986;29787.9
453.2023;25449.4
453.2059;14813.9
453.2096;5062.3
454.1989;4595.8
454.2025;5474.5
465.2986;4998.8
465.3023;7185.3
465.3061;7140.9
465.3099;4862.6
473.2706;19208.9
473.2745;55379
473.2784;95157.2
473.2823;112048.5
473.2861;93230.6
473.29;52829.4
473.2939;17375.8
474.2756;9041.8
474.2795;20837.3
474.2834;30462.2
474.2873;31043.7
474.2912;22168.5
474.2951;10288.5
483.3062;4943.8
483.3102;5400.9
489.2771;4571
494.2575;6335.7
494.2617;7705.2
494.2658;6502.7
499.2006;5879.4
499.2048;7226.3
499.209;5927.5
533.4164;5498.9
533.4211;6575.4
533.4257;5420.3
555.2733;6108.2
555.2782;12026.3
555.2832;15517
555.2881;13930.3
555.293;8474.5
561.4433;7381.9
561.4483;12033.3
561.4534;13330.3
561.4584;10276.2
561.4634;5146.9
562.4548;4479.9
597.4233;6382.1
597.4289;7931.1
597.4344;6706.3
600.5077;6518
600.5132;7680.3
600.5188;6275.8
628.5407;6086.6
628.5467;6158.6
650.3804;5983.7
650.3866;7717.1
650.3929;6983.7
671.2579;5281.9
671.2645;7565.7
671.2711;7481.5
671.2777;5125.7
693.4744;9228.5
693.4813;17811.5
693.4882;22918.5
693.4951;20801.6
693.502;13030.7
693.5089;4919.8
694.4827;6328.6
694.4896;9098
694.4965;9093.7
694.5034;6312.4
695.4793;5941.1
695.4862;6907.1
695.4931;5478.3
721.4967;10541.4
721.504;38183.2
721.5113;75630
721.5186;100619.6
721.5259;94967.6
721.5333;62878.2
721.5406;26683.5
721.5479;5338
722.5006;5130.4
722.508;17780.6
722.5153;34007
722.5227;43852
722.53;40087.3
722.5373;25531.5
722.5447;10180.1
723.4994;10559
723.5067;22653.7
723.5141;31520.6
723.5214;30669.1
723.5288;20966.7
723.5361;9823
724.5076;8280
724.5149;13530.9
724.5223;15168.9
724.5297;11949.8
724.537;6267.1
749.3503;5109
749.3581;4513.5
749.5286;15588.8
749.5363;46197.2
749.5441;81427.3
749.5518;98642.3
749.5596;85014.7
749.5673;50697.1
749.5751;18460.4
750.5373;16268.6
750.5451;32947.5
750.5528;44467.8
750.5606;42494.3
750.5684;28480.7
750.5761;12221.6
751.5247;4551.9
751.5325;14541.1
751.5403;26335.7
751.548;32249.6
751.5558;28042.1
751.5636;17245.7
751.5714;7332.9
752.5374;8012.1
752.5452;13578
752.553;15676.4
752.5608;12727.2
752.5686;6942.5
756.3811;5357.4
756.3889;7942.3
756.3968;8239.6
756.4046;5982.7
774.3278;5435.2
774.336;5385.4
819.4184;4746.4
819.4272;5343.9
