m/z;Intensity
208.3191;20
208.4542;38.9
208.5261;22.6
208.5692;24.9
208.6102;44
208.7222;18.5
208.7664;30.9
208.8267;20.3
208.845;10805.3
208.9289;129.3
208.9464;38.2
208.9837;56.9
208.9955;826.4
209.0123;65101.2
209.04;96.9
209.0463;176.2
209.0585;114.4
209.0625;58.6
209.0695;1160.5
209.0842;3630.6
209.0947;962.7
209.1044;30.2
209.1179;241.5
209.1544;7231.1
209.1778;22
209.2714;21.6
209.2872;28.6
209.2969;33.9
209.3186;26.7
209.3896;21.8
209.4967;45.3
209.5135;28.3
209.5512;28.4
209.652;34
209.7243;29.3
209.8056;28.8
210.0154;1599.5
210.0396;31.8
210.0555;24.3
210.0575;30.9
210.0595;24.3
210.0716;213.3
210.0766;56.2
210.0881;236.9
210.1098;50.7
210.1571;56.5
210.1671;44.2
210.2263;28.8
210.3013;24.9
210.387;32.4
210.4064;45.5
210.4115;23.8
210.4135;29.2
210.4328;29
210.5539;36.5
210.5689;21.1
210.6173;29.6
210.6291;35.7
210.7895;23.7
210.8141;22.2
210.8421;13713
210.8837;23.9
210.8927;29.7
210.9447;2458.2
210.9525;558.5
210.9752;51.4
210.9836;33.1
210.9913;76.9
211.0017;55.6
211.0081;775.8
211.0223;33.5
211.0289;25.4
211.0453;97.4
211.0608;1427.1
211.0721;552.9
211.0973;11804.5
211.1093;31.5
211.1337;8523.2
211.1547;22.7
211.1726;67.4
211.2539;25.7
211.3974;24.8
211.5348;20.4
211.5791;20.5
211.7488;29.3
211.7904;37.6
211.8284;24.7
211.8378;34.1
211.912;31.7
211.9547;35.6
211.9981;60.2
212.0567;29.9
212.0626;32.6
212.0925;135.1
212.1041;69.4
212.1208;29.7
212.1367;116.4
212.2279;30.5
212.2444;19.2
212.3265;26.9
212.3724;20.6
212.484;19.9
212.6002;31.5
212.6973;20.3
212.8392;5855
212.8489;21.5
212.8613;28.2
212.8867;4218.9
212.9196;25.9
212.942;104.8
213.0055;30.5
213.0169;114.6
213.0378;957.7
213.0555;1523.3
213.0622;22.5
213.0765;3002.8
213.0878;1823.2
213.1129;768.9
213.1197;23
213.1493;13355
213.156;19.2
213.1669;38
213.1857;353
213.3971;31
213.5191;22.9
213.6838;30
213.9302;24.8
213.951;44.4
213.9636;430.7
214.0096;35.8
214.0513;33
214.0722;173.3
214.0832;67.6
214.0923;46.6
214.1083;2985.5
214.1446;447.9
214.1524;146.3
214.1877;25
214.2784;51.2
214.4624;21.6
214.6062;54.5
214.6267;29.3
214.6758;36.2
214.8361;300.7
214.8484;41.6
214.8708;25.8
214.8838;1750.2
214.8972;37.2
214.9524;28.2
214.9879;4039.8
214.9958;22.2
214.9985;20.5
215.001;17.6
215.0208;24.6
215.0326;5933
215.0518;3676.6
215.0553;3912.9
215.0671;3731.9
215.0923;3976.3
215.1035;137.8
215.1286;4046.3
215.1651;358
215.1888;28.3
215.2522;22.8
215.2837;36.4
215.6747;34.2
215.72;23.4
215.8726;24.6
215.9277;26.9
216.0043;242.4
216.0511;23663.3
216.0587;28.9
216.0875;7146.5
216.1237;266.7
216.2177;23
216.2685;25.9
216.3024;29.8
216.3082;26.3
216.3422;24.1
216.4449;47
216.4934;34.8
216.5191;24
216.7324;28.7
216.7548;26
216.8223;30.2
216.9188;112.4
216.9281;521.4
216.9752;31.8
216.985;601.8
216.9915;26.6
217.0297;613.5
217.035;348.7
217.0482;11605.6
217.0714;3072
217.083;30.5
217.1077;415.7
217.1935;35.9
217.2449;34.9
217.2605;26.2
217.3844;23.4
217.4765;33.5
217.6855;32.5
217.7054;29.4
217.8287;30.8
217.9396;26.7
217.9522;37.1
217.9769;26
217.9994;30
218.0214;25.8
218.0488;2930.4
218.059;25.7
218.0669;67.3
218.1032;13162.4
218.1795;33.2
218.2013;23.3
218.2647;27.2
218.3047;34.9
218.5608;23.6
218.5829;17.2
218.6119;41.7
218.7822;34.8
218.874;332.9
218.9065;31.5
219.0037;969.2
219.0171;29
219.0455;2394.2
219.0666;29.7
219.087;23.6
219.0895;27.7
219.0919;26.2
219.1007;25.1
219.1063;82.2
219.1196;54.6
219.1748;59.5
219.2637;26
219.3696;23.9
219.4447;24.5
219.4671;29.3
219.5171;30.9
219.5676;27.7
219.5818;31.8
219.6825;34.1
219.6944;16.4
219.7825;27.7
219.8398;37.6
219.9869;33.8
220.0284;29.8
220.0588;28.5
220.0946;32.6
220.1466;1350.7
220.3156;18.5
220.4852;25.6
220.5019;28.4
220.6062;34.4
220.7091;28.9
220.787;34.5
220.871;330.9
220.9832;36.6
220.9941;36.7
221.0018;24.5
221.0213;31.7
221.0453;110
221.0586;30.4
221.0663;33.9
221.0817;913.4
221.1195;90.1
221.1545;3590.3
221.1759;61.1
221.1913;45.6
221.3729;24.9
221.5514;29.1
221.5686;17.1
221.6573;25.4
221.7603;30.6
221.7767;25.9
221.8494;29.4
221.9491;22.4
222.0439;1192.3
222.0759;85.8
222.0903;1096.8
222.1507;64.4
222.2664;37
222.7564;17.2
222.9683;360.8
222.9809;15.3
223.0142;66.8
223.0276;136.3
223.0379;122.5
223.0502;17.6
223.0608;134
223.0736;69.2
223.0903;29.1
223.0974;829.6
223.1125;24.5
223.1338;41343.9
223.1442;35.8
223.1542;34.4
223.1698;22.8
223.1847;34
223.2068;40.7
223.2289;23.4
223.2752;29.4
223.3134;29.8
223.6022;29.4
223.7346;36.5
223.8345;39.3
223.877;25.8
223.9081;40.1
223.9603;29.6
224.0335;47.5
224.0562;22.5
224.069;61.1
224.0877;93.2
224.0921;47.9
224.1371;4322.7
224.1627;31.5
224.5387;30.2
224.6013;67.5
224.7518;24.7
224.7718;36.3
224.7768;25.5
224.8191;1558.9
224.9151;19
224.9576;29.4
224.9793;94.5
224.9991;22.6
225.0079;75.7
225.017;31.4
225.0406;71.5
225.0767;4158.2
225.0878;20484.8
225.113;1469.9
225.1395;45.5
225.1495;9755.8
225.1644;39.1
225.1862;104.2
225.2087;23.5
225.2852;23.2
225.3808;21.8
225.4214;35.2
225.604;27.4
225.6184;26.7
225.7052;43.8
225.7454;35.8
225.8673;28.1
225.9375;24.9
226.005;58.7
226.0177;43.2
226.0353;1567.7
226.0651;28.5
226.0912;471.8
226.1086;54.4
226.1195;4971
226.1802;30.9
226.2788;29
226.4039;41.1
226.515;32.4
226.5665;23.2
226.5822;28.5
226.6672;21.2
226.7655;24.9
226.8162;2819
226.8995;22.4
226.9071;23.1
226.9189;34.5
226.9296;39.4
226.971;110.2
227.0176;36.3
227.0314;20.2
227.0558;339.8
227.0681;96.8
227.0923;16963.3
227.1035;11668.7
227.1287;5190.2
227.1653;332.1
227.1812;17.7
227.2015;6085.9
227.2661;23.1
227.4866;29.6
227.5593;33.9
227.6246;32.6
227.8877;20.9
228.0305;21.3
228.0519;43.6
228.0877;1426.8
228.096;121.7
228.1073;128.7
228.124;1295.9
228.1323;21
228.1605;788.2
228.2059;53.5
228.2415;23.6
228.2643;37.7
228.3006;33.4
228.3653;32.9
228.4536;57.1
228.6235;23.4
228.7282;24.1
228.7374;33.9
228.7922;158
228.8001;26.8
228.8132;830.6
228.8603;32.7
228.8921;32.7
228.9026;116.7
228.9202;23.6
228.9664;58.3
228.9935;23.6
229.0121;46.2
229.0248;22
229.0351;91.4
229.0478;117.1
229.0717;1476
229.0829;5755.2
229.0907;32
229.1081;4748.7
229.1193;147
229.1443;2311.9
229.1804;236.2
229.206;21.3
229.6047;20.7
229.6509;18.9
229.6695;47.5
229.7444;28
229.7708;26.6
229.8277;28.9
229.8797;25.1
230.0559;79.2
230.067;362.4
230.0854;45.2
230.1032;2336.9
230.1141;161.1
230.1213;35.7
230.1396;1321.4
230.1711;29.3
230.3426;15.8
230.4062;25.1
230.4456;21.9
230.4973;26.3
230.5752;28.6
230.5845;37.4
230.7512;27.1
230.7763;17.7
230.7832;30.9
230.8531;37.5
230.8599;35.6
230.8768;33.7
230.8999;68.8
230.9045;22.6
230.9944;143.6
231.006;22.5
231.0165;31.8
231.0396;44.6
231.0512;339
231.0873;2018.5
231.1051;29.2
231.1236;315.8
231.1581;26.5
231.1716;29.1
231.2434;31.4
231.3362;40.7
231.3514;26.5
231.4368;45.2
231.4832;19.9
231.515;31.1
231.5422;35.3
231.5593;30.1
231.5798;22.2
231.6857;19.9
231.8025;31.8
231.8504;24.5
231.9728;26.2
232.0076;22.7
232.0425;31.5
232.0542;31.1
232.0825;59.9
232.1188;26.4
232.1519;24
232.1618;25
232.2432;26.9
232.3501;17.1
232.5123;22.6
232.5281;26.6
232.6362;28.4
232.7186;28.4
232.7963;27.4
232.9024;47.2
232.927;340.7
232.9367;281.9
232.9488;59.1
232.9598;25.7
232.9715;23.2
232.9824;41.6
233.0102;32.2
233.0351;22.5
233.0599;24.1
233.0669;164.4
233.0943;39.2
233.1034;35.6
233.1193;20.4
233.1546;12187.9
233.3499;25.6
233.3983;22.9
233.4254;27.5
233.447;25.6
233.5572;30.9
233.6008;20.1
233.7236;26.8
233.773;36.2
233.8746;23.9
233.9161;27.4
233.9301;25.5
233.9714;29.9
233.9987;32.4
234.0245;25.7
234.0772;695.8
234.0966;33.9
234.1042;28.3
234.1134;69.5
234.158;265.4
234.2084;21
234.3575;18
234.424;31.2
234.4359;32.6
234.4498;26.8
234.4966;66.7
234.5336;27.1
234.5897;26.2
234.6962;25.9
234.7088;27.6
234.7809;21.5
234.9233;48.9
234.9332;23
234.9523;33.7
234.9987;252.5
235.0666;28.4
235.0746;48.7
235.083;36.9
235.0974;121.4
235.1363;240.1
235.1574;35.5
235.1703;9043.8
235.2621;21.5
235.4673;26
235.5234;31.9
235.634;23.3
235.7348;25.7
235.8003;29.4
235.8746;19.3
235.9197;43.2
235.9374;21.5
235.9497;22.5
235.9797;28.7
236.001;27.9
236.0313;56.8
236.059;225.1
236.0926;1726.6
236.106;21.3
236.1741;105.6
236.3208;40.4
236.434;24.6
236.6345;19.7
236.6886;41.8
236.717;29.6
236.7655;32.2
236.8024;27.6
236.8452;33.6
236.8918;27.1
236.9115;21.8
236.9299;35.7
236.951;21.4
236.9595;45.8
236.9788;110
237.0033;58.8
237.0146;1732.4
237.0379;45.9
237.0431;55.8
237.0533;312.7
237.0772;162.2
237.1006;72.5
237.1164;357.7
237.1494;1103.4
237.1636;30.5
237.1733;31
237.1994;28.7
237.2642;48.8
237.3831;26.3
237.3968;20.6
237.4155;32.5
237.5081;27.9
237.537;35.5
237.5835;31.4
237.6362;25.8
237.6953;23.3
237.7777;36.7
237.8699;30.1
237.9142;39.1
237.9475;30.1
237.9647;29.9
238.0202;31.7
238.0278;395.8
238.0724;71.3
238.0851;5148.1
238.1087;272.1
238.1596;33.2
238.2089;76.9
238.2213;24.7
238.233;31.4
238.3044;25.5
238.4796;26.5
238.5113;31.7
238.5702;27
238.6048;34.9
238.6088;23
238.6174;36.8
238.7478;19.5
238.8336;27
238.9348;32
238.9546;18.5
238.976;12902.6
239.0115;52.4
239.0236;89.9
239.0438;34.3
239.0596;863.5
239.07;53.7
239.0923;4335.7
239.1055;32.8
239.1287;33681.1
239.1405;31.2
239.165;90.8
239.2007;140.7
239.2144;168.4
239.2238;28.5
239.2376;1199.2
239.2743;17.7
239.2828;37.9
239.2994;24.2
239.3559;34.1
239.739;37.3
239.7826;34.1
239.9056;29.1
239.9794;19.8
240.0199;1476.8
240.0383;26.8
240.0508;35.8
240.0576;29.9
240.0826;759.7
240.1352;2189.2
240.1606;24.7
240.1692;17.8
240.2173;21.2
240.2842;28.7
240.441;46.7
240.4617;21.5
240.7594;34.7
240.8936;23.8
240.9006;23.8
240.9086;2701.4
240.9733;3949.9
240.9845;6318.4
241.0299;55.7
241.0714;738.8
241.0827;681.7
241.0999;277.2
241.108;8474.3
241.1192;13846.1
241.1278;27.3
241.1443;11566.3
241.1809;700.6
241.2171;4140.8
241.2314;705
241.2382;670.7
241.2536;52101.6
241.4211;28.9
241.4404;22.5
241.4912;35.5
241.532;22.5
241.6356;29.9
241.7432;24.4
241.824;29.2
241.9737;17.2
241.9891;22
242.0169;436.5
242.0357;25
242.0669;96
242.0783;1225.9
242.1122;67.6
242.1222;230.2
242.1396;878.8
242.1481;95.9
242.1645;168.5
242.1759;108081.7
242.2356;69.4
242.2568;7184.8
242.4009;20.6
242.6402;22.1
242.6944;27
242.7186;21.6
242.8701;33
242.9056;1389.7
242.9426;263.5
242.9533;22.4
242.9621;56.5
242.9903;62.7
243.0145;33.5
243.0274;1121.1
243.05;93.7
243.062;4956.1
243.0873;4944.2
243.0984;3193
243.1142;51.2
243.1236;3449.8
243.1334;36.3
243.1601;3275
243.1677;31.1
243.1793;13441.4
243.1964;297.3
243.3008;30.1
243.3306;32.1
243.3677;44
243.3795;32.6
243.5391;38.2
243.5563;33.8
243.7187;39.6
243.7249;24.4
243.8755;19.3
243.8988;54.4
243.9154;27.1
243.9921;41.2
244.0356;114.2
244.0657;26.2
244.0825;25546.3
244.0973;25.8
244.1187;119.2
244.1288;79.9
244.1555;61.8
244.164;64.8
244.3654;32.5
244.4082;27.2
244.4343;21.5
244.5041;23.7
244.5127;23.5
244.5308;29.1
244.5468;25.4
244.5638;38.2
244.6508;32.8
244.8132;37.1
244.8235;35.2
244.9256;39
244.95;894.2
244.9582;1697.1
244.9982;27.4
245.0275;31.3
245.0445;27.4
245.0664;441.5
245.0857;533.7
245.1029;4492.8
245.114;66.5
245.1395;359.8
245.154;81.8
245.2857;42.1
245.3532;22.9
245.4047;17.8
245.4337;29.9
245.4441;32.7
245.4633;27.4
245.4731;62.8
245.5719;29.1
245.6038;17.5
245.762;33
245.9517;26.3
246.0444;66.2
246.0614;253.3
246.0681;22.3
246.0718;29.8
246.0754;19.5
246.0979;208.4
246.1931;20.4
246.2473;23.1
246.3339;41.7
246.3615;22.6
246.3951;34.5
246.4989;27.7
246.5445;41.4
246.6443;26.5
246.8827;24.3
246.9016;26.2
246.9535;56.2
246.9877;22.9
247.0053;30.6
247.0214;21.7
247.0349;22.4
247.0741;2054.8
247.0825;117.2
247.1187;26.3
247.1438;19.5
247.1702;7772.2
247.1949;19.9
247.2183;18.7
247.2948;32.2
247.3064;24.8
247.3182;20.6
247.4627;35.2
247.5461;36.1
247.6826;41.5
247.7647;20.8
247.8153;30.8
247.868;30.9
247.8982;26.6
247.9665;20.1
248.0765;23.5
248.0931;34.8
248.1733;116.2
248.3766;21.5
248.487;29.8
248.6528;56.6
248.757;33.6
248.8044;28.1
248.8632;277.7
248.9455;20.6
248.9613;26.6
249.0048;608.9
249.0165;49.8
249.0322;799.5
249.0528;102.6
249.0693;45.2
249.0728;49.3
249.0774;52.3
249.0859;30
249.0988;30.6
249.1128;227.1
249.132;36.5
249.1488;7180.2
249.1532;4835.8
249.1696;279.1
249.1859;1570.7
249.2435;60.4
249.4248;38.5
249.8018;22.7
249.8721;25.7
249.9157;28.7
249.964;22.9
249.9857;42.5
250.0633;27.8
250.0721;173.7
250.1176;20.9
250.1447;13304.1
250.2733;20.8
250.3686;35.3
250.3933;37
250.4883;32.2
250.5428;19.3
250.656;23.4
250.758;26.1
250.7789;25.5
250.8603;198.6
250.9303;24.2
250.9861;44.3
250.9938;118.7
251.0303;45.4
251.0581;30.4
251.0692;752.1
251.0959;1539.4
251.1081;46.4
251.1285;4858.1
251.1481;602.5
251.1651;3151.7
251.3649;29.3
251.4291;28.7
251.4835;23.7
251.5656;35.9
251.635;35.6
251.6543;27.6
251.8337;34.6
252.0679;19.6
252.0877;491
252.1012;18.1
252.1311;29.7
252.15;40.5
252.1555;22.9
252.1589;19.3
252.1706;18
252.2241;26
252.2615;53
252.4852;37.6
252.6815;35.3
252.8359;26.4
252.9748;34.3
253.0377;23.1
253.0496;203.4
253.0717;529.2
253.0868;125.3
253.108;1728.9
253.1234;24.8
253.1444;19949.2
253.1574;1290.8
253.1808;271.3
253.2171;3501.4
253.2286;29.9
253.2783;45.7
253.2982;35.8
253.3579;27.5
253.3702;29.8
253.3825;26.5
253.5471;29.5
253.5624;25.3
253.6222;21
253.7434;29.6
253.7697;22.8
253.7848;34.3
253.9585;41.5
254.0664;56.3
254.0801;1704.4
254.1034;141.7
254.1477;776.2
254.3096;26.9
254.3223;39.5
254.4598;22
254.5387;29.8
254.5702;22.4
254.6936;49.6
254.7672;29.9
254.8387;41.8
254.8883;25.8
254.9089;33.9
254.9501;225.6
254.9732;152614.7
255.0105;66
255.0307;21.7
255.064;153.9
255.0873;9115.1
255.0985;158.1
255.1237;13904.3
255.1348;841.9
255.16;7919.3
255.1965;620.1
255.2102;27.7
255.2328;43828.3
255.2672;22.3
255.3065;35.8
255.3332;29.7
255.447;26.4
255.7265;22.8
255.7468;21.6
255.8096;27.1
255.8242;28
255.9765;14177.1
256.0232;260.4
256.0513;21.4
256.0547;24.8
256.0573;24.9
256.0783;38.2
256.0898;71.4
256.1271;48.5
256.1629;55.2
256.1918;62.2
256.2361;5845.6
256.3829;24.3
256.3936;17.5
256.5054;32.4
256.5589;32.5
256.5637;33.4
256.6405;15.1
256.825;33.9
256.8828;107.6
256.9374;34.6
256.9702;96760.3
256.9916;29.4
257.0338;29.7
257.0664;256.9
257.0778;741.5
257.0931;40.6
257.1029;5749.1
257.1142;2842.7
257.1252;28
257.1393;7782.4
257.1496;28.6
257.1599;27
257.1756;2326.5
257.2038;32.9
257.212;1171.1
257.2471;44.8
257.2767;29.1
257.355;22.2
257.3736;29.9
257.4392;23.5
257.5473;39.7
257.5573;32.6
257.6387;29.6
257.7729;17.6
257.8514;54.4
257.8642;26.7
257.9169;19.8
257.9735;8179.3
258.0239;25.6
258.0408;21.9
258.0666;21.5
258.0845;24.6
258.0982;24958.4
258.1111;27.5
258.1596;26.6
258.3745;26.8
258.3991;28.4
258.4347;34.2
258.6058;32.4
258.6148;23.9
258.818;24.7
258.9385;27.9
258.9673;13650.1
258.9811;67.5
259.0224;135.8
259.0453;27.1
259.0594;87.6
259.0817;849.9
259.0933;526.7
259.1086;11610.5
259.1185;3426.2
259.1308;141
259.1562;111.1
259.1913;9757.2
259.3344;28.9
259.4641;34.9
259.6859;27.4
259.7166;28.6
259.8591;22.9
259.9591;46.2
259.9703;178.2
260.041;546
260.0666;193.2
260.0883;258.9
260.1119;713
260.1253;446.1
260.1929;56.6
260.2438;18.1
260.294;27
260.3329;38.7
260.3482;36
260.5073;23.7
260.5569;23.1
260.8653;25.6
260.9676;110.9
260.98;651.6
260.9999;49.3
261.0162;20.3
261.0255;23.6
261.0542;25.8
261.0647;1283.4
261.0878;757.2
261.0973;167.2
261.1262;80060.5
261.1494;535.4
261.1743;28.3
261.1851;63
261.3123;29.4
261.3244;42.3
261.4741;20.9
261.7044;27.5
261.7077;37.2
261.7103;32.8
261.963;52
262.0724;36.8
262.0963;1544.6
262.1044;16.9
262.1295;10195.6
262.1448;120.4
262.1578;619.6
262.3997;24.5
262.7482;19.4
262.9559;20.6
262.9757;81
262.9946;62.1
263.023;44.6
263.0321;126.1
263.0693;1520.6
263.0799;57.1
263.092;66.1
263.1056;234.1
263.1233;24476.8
263.1331;283.9
263.1506;51.4
263.165;5469.3
263.1853;22.1
263.303;35.2
263.4127;26
263.4277;25.1
263.5362;26.4
263.6798;34.5
263.6909;35.3
263.7377;21.4
263.8996;344.1
263.9236;54.7
263.9627;28.9
263.9786;63.7
263.9928;31.3
264.0591;50.7
264.0919;124.8
264.127;811.9
264.1367;27.5
264.1527;50.4
264.1819;27
264.3915;35.9
264.4871;27.2
264.5026;23.4
264.6024;31.4
264.6471;24
264.6951;32.8
264.8349;72.8
264.8971;222.6
264.9212;28.9
264.9452;25.8
264.96;2060.9
264.9988;25.1
265.0102;122.4
265.022;50.6
265.0477;33.9
265.0647;69.4
265.0849;3847.6
265.1071;812
265.1216;17135.8
265.1349;7024.6
265.1477;1176073.1
265.1801;5132.9
265.1929;28.9
265.2104;3806.4
265.2368;30.9
265.3357;1579.3
265.3986;37.4
265.4805;40.5
265.5246;31.3
265.764;29
265.7926;19.4
265.9153;38.1
266.0642;109.2
266.0906;98.2
266.1036;199
266.1149;23.7
266.1244;324.1
266.1511;138518.6
266.1819;26.1
266.2137;35.2
266.3944;22
266.4045;378
266.524;27.2
266.8038;3976.9
266.886;60.7
266.8912;34.6
266.8954;25.2
266.9712;61.9
266.9887;82.9
267.0655;53.1
267.0865;1720.5
267.1025;20.2
267.1223;7277.2
267.1434;45856.9
267.158;6008.6
267.1811;60.9
267.1962;987.8
267.2327;32.6
267.2357;32.9
267.2457;1282.1
267.2664;5615.2
267.3057;33.3
267.3606;26.6
267.5867;41.4
267.7621;26
267.7846;29.3
267.9388;46.9
268.0014;46.4
268.1222;31.8
268.1467;4111.8
268.1642;45.4
268.1904;32.4
268.2468;28.8
268.2706;174.8
268.3088;31.3
268.4447;27.9
268.5244;32.1
268.6176;41.3
268.6239;22.7
268.7172;29.4
268.8008;7402.4
269.0412;21.3
269.0653;190
269.0805;237.1
269.1028;5816.8
269.114;2449.9
269.1311;1407.6
269.1392;12931.6
269.1504;497.8
269.1642;22.1
269.1752;225.5
269.2119;6700.7
269.2483;2464
269.2621;3148.6
269.2688;2153.7
269.2848;120588.6
269.3347;38.2
269.8125;30.5
269.8589;18.6
269.907;23.8
270.0523;23.9
270.0622;32.6
270.0729;51
270.1076;39.9
270.142;85.5
270.1714;106.7
270.2071;1358.4
270.2155;117.2
270.2511;26.2
270.2656;553.2
270.2881;20938.3
270.3508;25.3
270.5047;34.6
270.6749;35.9
270.7238;24.9
270.7526;35.3
270.7979;4573.2
270.8452;1026
270.9681;392.2
270.9988;39.9
271.0277;30.9
271.0419;31.1
271.0566;53.1
271.0821;2130.4
271.0934;615.1
271.1184;2863.5
271.1296;3691.9
271.1548;13160.9
271.166;51.5
271.1913;272.8
271.2276;5557.5
271.2679;27.8
271.2917;173.3
271.3915;35.9
271.5535;28.8
271.565;39.4
271.7375;26.3
271.8089;33.6
272.0544;24.4
272.0805;33.7
272.0935;16.1
272.129;22.9
272.1564;84.5
272.1646;34.8
272.1863;25.6
272.2312;51.1
272.4017;29.6
272.4416;22.3
272.772;28.2
272.795;451.9
272.8425;1014.6
272.945;55.1
272.9717;207.4
272.981;56.5
273.013;30
273.0241;25.7
273.0448;28.5
273.0614;32.7
273.0642;41.7
273.0724;504.1
273.0977;1233
273.1085;517.2
273.1341;2826.2
273.1548;43.2
273.1708;38.3
273.2069;276
273.2443;30.4
273.2553;24.9
273.46;23.7
273.4742;28.7
273.5844;64
273.6751;31
273.838;28.1
273.8471;26.8
273.9084;21.4
273.9807;1678.3
274.0103;73.7
274.0566;665.3
274.1193;1646.1
274.1412;19.3
274.2362;19.8
274.258;47.2
274.4572;21
274.5865;23.3
274.596;20.8
274.6042;26.7
274.6205;40.5
274.679;22.4
274.8083;27.2
274.8112;35.2
274.8145;29.3
274.839;54.5
274.9144;72.6
275.0131;87.3
275.0358;49.8
275.0692;251.1
275.0764;67.2
275.0877;48.5
275.1053;3366.7
275.1244;85.6
275.14;46.9
275.1499;29.2
275.1686;88.9
275.2328;26
275.3889;22.9
275.4056;34.4
275.4692;25.1
275.5596;28.8
275.5994;59.8
275.6342;20.6
275.6825;16.2
275.7267;32
275.949;38.2
275.9777;1473.6
276.056;19.4
276.1118;1035.5
276.1245;94.7
276.1337;31.8
276.1619;23.7
276.1735;27.7
276.1933;36.8
276.2161;24.9
276.5698;34.1
276.8031;29.3
276.9363;124.7
276.9725;54.7
277.0087;28.5
277.032;27.6
277.0539;26.8
277.0618;76.7
277.0716;20.8
277.0847;591.9
277.098;640.7
277.1209;9612.9
277.144;3725.4
277.1568;78.5
277.1795;16910.3
277.1858;3931.4
277.2137;26.9
277.2384;16.2
277.3693;22.5
277.3758;31.8
277.4549;29.9
278.1093;22.6
278.126;59
278.1397;103.7
278.1526;14777.6
278.1833;1390.3
278.2931;43.1
278.3176;27.9
278.3698;25.8
278.6961;26.1
278.751;25
278.772;30.6
278.7913;29.5
278.83;86.2
278.9374;20.7
278.9741;21.6
278.9943;1646
279.0148;31.6
279.0536;19.8
279.0638;512
279.0807;18.6
279.0855;24.7
279.0882;21.4
279.1003;3094
279.1184;1424.1
279.1274;3265.5
279.1369;598.7
279.1588;8497.6
279.1646;8209.7
279.2902;39.7
279.343;37.8
279.5649;25.4
279.9376;25.3
280.0367;23.9
280.0798;464.5
280.0952;32.8
280.107;40
280.1309;38.2
280.1497;2975.6
280.1629;173.7
280.1672;206
280.2867;22.1
280.359;34.1
280.6227;36.2
280.9836;51
281.0633;28.1
281.066;27.2
281.0994;334.3
281.1147;120.4
281.1383;515.4
281.1424;456.3
281.158;118.7
281.1756;6554
281.1989;21.6
281.2124;164.2
281.2486;579.9
281.4169;32.7
281.5888;31.6
281.6514;29.1
281.6617;30.1
281.9011;31.9
281.9888;55.7
282.0134;30.7
282.0514;20.6
282.0637;30.6
282.349;27
282.6663;20.8
282.7331;19.4
282.778;528.4
282.9198;29.8
282.9474;37.7
282.9844;31.7
283.0137;123.4
283.0465;456.3
283.0601;26.9
283.0822;160.1
283.1007;87.7
283.1183;2383
283.1298;924.6
283.1549;3588.1
283.1913;1459.7
283.2264;131.4
283.2639;86628.3
283.3001;733
283.7164;24.7
283.7698;22.6
283.8448;24.3
283.9812;20.6
284.0301;21.8
284.0537;29
284.1117;38.8
284.1243;132.9
284.1582;52.5
284.253;59.7
284.2673;14765.9
284.2859;30.3
284.4147;41
284.5358;26.1
284.6827;34.5
284.7021;73
284.7498;30.8
284.7748;1157.1
284.8102;23.8
284.989;29.7
285.0435;26.5
285.0613;207.3
285.08;27.2
285.098;1209.2
285.1163;8601.1
285.1259;3684
285.1339;3836
285.1452;666.7
285.1709;190.5
285.1835;31.1
285.2069;6579.5
285.2433;43400.5
285.2705;49.4
285.2804;60.9
285.4969;33.7
285.5685;23.2
285.8712;31.3
285.9246;60.9
286.1188;134.8
286.1292;91.4
286.2465;6207.9
286.5934;36.1
286.7718;560.6
286.8205;42.6
286.8587;32.2
286.9166;25.5
286.9412;23.1
287.0416;25.7
287.0766;116.9
287.0883;1372.6
287.113;492.4
287.1245;5552.2
287.1497;1079.6
287.1665;29.8
287.2225;79455.1
287.2506;38.5
287.3466;29.7
287.3754;99.9
287.4622;25.5
287.4955;20.6
287.7193;17.3
287.9246;21.1
288.1095;23.7
288.1196;783.4
288.1813;288.3
288.2258;12248.5
288.2814;33.2
288.3723;68.9
288.4145;31.1
288.4958;25.9
288.5706;30.8
288.608;23.6
288.6535;28.7
288.6868;25.1
288.7673;53.3
288.8161;40.8
288.934;11253.5
288.975;327.3
289.0005;29
289.0114;26.8
289.0538;27.4
289.0867;416.8
289.1028;31
289.121;6767.8
289.1438;35.1
289.1635;33.3
289.2342;33.7
289.245;33.8
289.2787;43.4
289.3341;18.1
289.6522;23.6
289.7319;39.7
289.9378;53.8
289.9586;25.4
290.0865;62.6
290.1241;123.3
290.1664;30.5
290.177;20.9
290.2238;33.4
290.2361;31.5
290.2578;29.7
290.5671;27.5
290.8857;29.5
290.9311;10610.8
290.9497;33070.9
290.9711;125.3
291.0694;282.2
291.1001;1872
291.118;841.2
291.1596;11866.8
291.1731;3277.5
291.1803;3659.7
291.1889;3245.9
291.1994;9572.1
291.2226;885.3
291.436;33.5
291.4861;34.9
291.7268;38.6
291.778;30.9
291.8081;28.1
291.8684;25.2
291.8793;29.5
291.8831;32.6
291.8883;23.7
291.9344;90.3
291.9531;1687
291.9819;23.5
291.9844;23.8
291.9889;17.4
292.0362;22.8
292.0579;37.1
292.0834;120.3
292.1631;333.1
292.2038;132.8
292.2637;33
292.3644;21.3
292.7033;43.9
292.783;26.6
292.9282;1459.5
292.9468;31375.5
292.9596;215.2
292.991;30.8
293.0321;30.5
293.053;22.8
293.0652;22.4
293.0798;1136.7
293.1059;628.2
293.1158;5346.6
