m/z;Intensity
165.8114;8.3
165.8616;29.2
165.8653;8.6
165.9122;4.3
165.9868;6.9
166.0088;36.5
166.0151;20.6
166.0199;17.4
166.0334;5.6
166.0406;4.6
166.0511;507.4
166.0718;11
166.0771;11.3
166.1551;6.3
166.2005;51.1
166.2681;30.4
166.3268;15.9
166.3373;12
166.4166;24.2
166.5735;50.5
166.6014;10.3
166.6544;28.1
166.7106;6.3
166.7518;9.9
166.7798;9.9
166.8533;8.4
166.8606;1549.1
166.8969;100.8
166.9058;17.4
166.9548;25
166.975;15.5
167.002;1646.4
167.0123;7.8
167.0212;36.9
167.0351;782
167.0714;1169.6
167.0819;164.2
167.1077;555.7
167.1268;16
167.1314;58.4
167.1536;6.5
167.2223;20.1
167.2917;10.6
167.3514;3
167.3962;14.5
167.405;24.3
167.4136;25.3
167.424;27.2
167.5484;9.5
167.6495;35.4
167.679;16.8
167.7931;8.5
167.8439;6.8
167.8529;26.9
167.876;5.6
167.926;10.5
167.9406;12.6
167.9463;8.7
167.9887;10.9
168.0187;5.6
168.0303;683.5
168.0402;33.1
168.1033;7
168.1472;6
168.154;8.6
168.177;4
168.2018;3.8
168.2102;23.7
168.2613;23.2
168.4647;20.3
168.4783;19.6
168.4959;11.5
168.5129;7.1
168.5439;6.5
168.5732;30.2
168.5957;10.2
168.6087;15.5
168.6261;6.9
168.6681;6.8
168.7106;8.7
168.7688;5.7
168.8363;75
168.8419;4.3
168.8576;1728
168.9634;3961.4
168.9813;32.6
168.9988;6.4
169.0143;449
169.0506;2669.2
169.0613;37.2
169.0799;14.8
169.087;5531.5
169.0982;66.9
169.1234;479.8
169.1597;18.5
169.1835;9
169.1878;3.3
169.2772;7.8
169.3532;31
169.359;8.4
169.3823;18.4
169.3986;31.7
169.4346;5.8
169.4673;4
169.5106;3.4
169.5798;7
169.6037;6.4
169.7701;11.1
169.7735;41
169.7888;16.9
169.811;11.3
169.9315;22.6
169.9699;18.4
170.028;49.5
170.046;69.6
170.0533;5.8
170.0814;24.4
170.0903;29.2
170.1055;22
170.1267;6.1
170.1318;10.4
170.1518;15.3
170.1614;13.9
170.1737;10.5
170.3457;2.7
170.394;16.8
170.4357;11.1
170.4409;10.2
170.5237;31.1
170.5482;15.4
170.5605;15.5
170.624;34.7
170.6272;10.8
170.6821;11.9
170.7335;3.7
170.7538;30.7
170.7983;3
170.8331;214.5
170.8548;259
170.8939;10.1
170.902;524.8
170.9443;141.7
170.9481;27.2
170.9547;17.5
170.9606;28.9
170.9762;3.7
171.0298;862.9
171.0412;309.1
171.0662;14690.6
171.0768;29.5
171.1026;6981.1
171.1389;19124.5
171.1683;7
171.1717;4.3
171.1901;10.9
171.274;28.2
171.3521;9.4
171.354;13.8
171.3553;13.7
171.3744;32.8
171.3791;3.5
171.4928;17.9
171.6446;15.9
171.6985;26.6
171.723;8.8
171.8758;5.3
171.9353;5
171.9569;28.9
171.9934;9.2
172.0251;16.1
172.03;4.5
172.0614;1578.6
172.0694;416.7
172.0978;16727.3
172.1059;152.7
172.1368;7.8
172.1422;1647.2
172.2074;17.2
172.2504;6.7
172.5009;7.1
172.5086;9.9
172.5848;10.3
172.6129;20.5
172.7112;39.5
172.7671;30.7
172.8299;103.6
172.8514;22.2
172.8912;9.4
172.8988;38.9
172.9408;56.6
172.945;17.9
172.983;7.3
173.009;626.1
173.0264;205.1
173.0407;7.6
173.0454;4090.7
173.0645;14.3
173.0818;5670.5
173.0929;1690.2
173.1012;582.6
173.1182;587.7
173.1915;7.7
173.2477;18.8
173.2909;17.5
173.4786;52.8
173.5098;13.2
173.5197;7.3
173.6276;28.6
173.6621;29.2
173.8095;35.1
173.8121;41.3
173.8966;5.9
173.9349;3.4
173.9666;28.2
173.9685;25.2
173.9706;30
173.9884;13.9
173.9973;11.1
173.9986;12.3
174.0006;9.8
174.0406;3513.5
174.0486;3
174.0559;1890
174.0604;17.8
174.0772;145.2
174.0859;28.2
174.1811;3
174.2583;14.1
174.275;13.2
174.2853;5.7
174.3215;8.5
174.3368;17.3
174.3915;29.8
174.449;14.3
174.5915;7.5
174.6596;13.8
174.8726;7.6
174.9177;21.3
174.9425;13.2
174.9469;15.5
174.9538;23.1
174.9778;2494.6
175.0064;3.7
175.0134;7.2
175.0246;4184
175.033;7.1
175.0417;77.5
175.0611;5336.1
175.0857;11.6
175.0981;6.8
175.1051;21.5
175.112;8.6
175.1621;15.4
175.207;24.4
175.2358;15.6
175.2462;10.8
175.304;17.1
175.3592;3.5
175.3832;6.9
175.4256;7.3
175.6668;3.2
175.7856;7.5
175.7912;11.4
175.8892;8.6
175.9106;26.5
175.93;9.4
175.9926;6.8
176.0563;25.7
176.0647;18.6
176.0872;14.5
176.2063;6.5
176.2722;18.7
176.3211;4.7
176.3835;28.6
176.3901;18.5
176.3917;19.3
176.3935;11
176.4291;5.5
176.4627;12.2
176.5291;5.7
176.5855;16.5
176.6072;6.5
176.6215;7.6
176.7167;34.9
176.8041;14.2
176.9357;900.4
176.9555;12.6
176.975;133.5
176.9935;110.6
177.0225;1681.3
177.0403;10267.6
177.0556;192.9
177.0643;28.9
177.0919;1812.1
177.1387;24
177.1785;16.5
177.1865;15.7
177.2076;8.1
177.2491;8.5
177.2776;15
177.2864;16.5
177.4021;25.6
177.5117;28
177.555;16.9
177.5741;10.8
177.6052;14.7
177.6356;8.4
177.647;3.3
177.8567;15.4
177.9054;21.7
177.9481;10.5
177.9529;14.1
178.0436;95.3
178.0507;20.9
178.0957;13.4
178.0999;32.8
178.1588;27.5
178.1765;52.1
178.2418;9.9
178.3278;14.1
178.3591;33
178.3898;20.8
178.576;15.4
178.5857;28.1
178.6897;15.7
178.7074;6.6
178.7996;23.1
178.8037;27.1
178.8118;13.4
178.8725;19.7
179.0018;2005.2
179.0115;160.6
179.019;6.3
179.0349;455.6
179.056;32099.5
179.0659;9.1
179.0712;787.2
179.1076;360.5
179.1379;5.7
179.1442;527.9
179.3489;4.1
179.5737;12.1
179.6157;10.3
179.6468;10.6
179.7895;14.9
179.903;24.7
179.9133;9.2
179.9935;10.2
180.0233;36.2
180.0303;181.2
180.0593;1089.9
180.0665;157.9
180.0794;40.6
180.184;2.9
180.233;6.7
180.4268;4.4
180.526;3.9
180.6185;19.2
180.6607;13.5
180.8242;24.8
180.8312;17.4
180.9143;15.8
180.9174;15.9
180.9191;17.4
180.9347;29.6
180.9731;10.9
180.9812;27.9
180.991;28.8
181.0047;44.9
181.0068;51.4
181.0175;65378.5
181.027;239.7
181.0506;475
181.0641;4.2
181.0718;383.9
181.0818;22.5
181.0869;2953.1
181.1599;19.3
181.2601;36.4
181.3561;16.2
181.382;12.1
181.4412;7.7
181.5743;17.9
181.6019;15.2
181.8121;7.1
181.8181;4.5
181.836;9.9
181.8854;26.8
181.9369;13.9
181.9465;15.4
181.9824;3.2
182.0094;10.1
182.0207;2681.5
182.0457;1260.1
182.1073;13.2
182.1525;7.8
182.1692;7.3
182.1738;3.8
182.2972;11.7
182.3378;13
182.3625;9.9
182.442;7.7
182.5828;20.2
182.6643;4.9
182.7081;8.8
182.7407;15.8
182.7743;15.6
182.8079;11.7
182.8457;3.5
182.9499;4063.2
182.9967;1837.2
183.0045;174.6
183.0133;1774
183.022;28.8
183.0297;110.2
183.0419;10.6
183.049;12.8
183.0596;36
183.0661;1916.5
183.0765;3.6
183.1025;3180.3
183.1146;7.1
183.1389;458.9
183.1699;18.4
183.1919;19.4
183.3457;33.5
183.5299;10.2
183.7607;6.2
183.8739;11
184.0104;15.6
184.0248;136.1
184.0614;754
184.0684;27.1
184.0819;7
184.099;13.3
184.1066;14.7
184.1176;21.5
184.1436;11.6
184.174;26.1
184.3317;50
184.4736;4.2
184.5372;45.6
184.7551;4.6
184.7699;18.5
184.8322;3.9
184.8527;12.3
184.9269;27
184.947;765.4
185.009;48.6
185.0453;2146.2
185.0566;1603
185.0657;14.7
185.0738;8.1
185.0818;4254.9
185.0933;70.2
185.1004;4
185.1181;1918.4
185.1545;5123.4
185.1638;8
185.1744;8.6
185.2573;9.3
185.3141;14.9
185.3273;9.1
185.3883;33.5
185.3946;10
185.507;18.2
185.6032;8.3
185.6675;15.7
185.7048;9.4
185.8872;33
186.0035;18
186.0405;233.1
186.077;23040.1
186.0853;34
186.1134;880.5
186.1223;11.2
186.158;139.8
186.2061;17.3
186.2494;13.1
186.2955;10.8
186.4022;3.4
186.4621;32.2
186.4702;20.5
186.6008;3.3
186.63;17.4
186.6746;26.1
186.6816;21.5
186.7066;10.6
186.8894;5.3
186.9644;109
187.0068;1766.1
187.0152;30.4
187.0246;2138.7
187.0418;44.4
187.061;2913.8
187.0803;1261.3
187.0974;7829
187.1086;74.5
187.1338;280.8
187.2381;28.5
187.3218;11.6
187.5261;6.5
187.5539;15.6
187.6639;16.8
187.6705;26.5
187.7429;27.6
187.7733;35.1
187.8504;5.3
187.916;4.4
188.025;5.3
188.035;1114.5
188.0562;6301.9
188.0646;17.2
188.0926;9623.1
188.1014;55.5
188.1166;7.5
188.1586;31.7
188.2842;18.1
188.5459;11.3
188.5912;8
188.6536;24.2
188.6957;2286.6
188.9351;9.4
188.9816;293.6
188.9931;107.7
189.0403;1349.1
189.0514;10.6
189.0575;60.3
189.0766;4478.8
189.0963;73.7
189.1131;24.6
189.1632;7.6
189.2325;9.3
189.3399;8
189.362;9.8
189.3772;25.6
189.4731;29.4
189.5426;15.2
189.5665;14.9
189.5861;24.9
189.5925;13.6
189.6073;18.5
189.6761;6.2
189.6839;12.2
189.7073;28.2
189.8945;22.3
189.9218;9.3
189.9564;7.9
190.0178;34
190.0217;19.1
190.0509;98.1
190.0803;9.4
190.088;7
190.1017;33.3
190.1662;34.4
190.2361;21.4
190.2941;13.7
190.3258;26.4
190.3561;12.9
190.3814;13.7
190.5145;15.6
190.5837;26.5
190.6173;28.3
190.6657;47.2
190.7302;12.2
190.7469;6.4
190.7534;6.2
190.7781;7
190.7962;7.9
190.8324;16.2
190.8566;10
190.9531;14.9
190.9734;9.7
191.0089;18.4
191.0194;1587.2
191.0349;4.2
191.0559;984.6
191.0707;25.8
191.0999;4.5
191.1077;299.6
191.2344;26.8
191.2675;10.7
191.2993;20.1
191.3351;9.4
191.3714;6.7
191.54;7.4
191.6379;15.4
191.6808;11.8
191.8314;15.6
191.8928;7.8
191.969;23.8
192.0246;28.2
192.0546;14.6
192.0663;480.3
192.1551;10.1
192.2091;13.1
192.2909;22.6
192.4109;24.7
192.5167;6.3
192.5372;16.4
192.5955;11.5
192.6067;12.1
192.6479;32.3
192.71;6.4
192.8727;10.3
192.9108;50.6
192.9291;7.9
192.9545;15
192.9788;16.4
193.0174;34.3
193.0348;145
193.0511;76.2
193.0625;18.2
193.0716;1675.1
193.0869;4598.4
193.0995;71.6
193.1234;59.1
193.1328;7
193.16;131.5
193.2895;15.1
193.3216;8.4
193.4097;5
193.4161;25.7
193.4274;8.5
193.4773;16.5
193.5493;28.8
193.5563;6.4
193.5692;5
193.5831;3.4
193.6626;3.5
193.8349;13.4
193.8637;15.2
193.8914;19.8
193.923;5.8
194.0231;11.3
194.0385;48.5
194.0458;25.2
194.0822;430.2
194.09;65.1
194.1049;14.6
194.1603;13.8
194.3102;56.6
194.3893;18.7
194.4228;9.9
194.555;6.3
194.6046;10.4
194.927;97.3
194.9367;99.3
194.9462;3393.6
194.9881;54.8
194.9967;780
195.0055;9.4
195.0322;191.3
195.0416;22.9
195.0662;1431.9
195.0782;49.1
195.1026;341.6
195.1213;16.6
195.1389;7023.2
195.4345;27.8
195.5575;5.7
195.6261;42.7
195.6483;6.3
195.7286;14.8
195.9639;30.7
196.0121;34.1
196.0198;18.9
196.0255;71.4
196.0614;56
196.1214;9.2
196.1327;8.8
196.1423;168
196.149;11.3
196.2145;7.7
196.2441;20
196.2653;11.9
196.313;23
196.3203;21.8
196.3466;29.7
196.3744;7.2
196.428;9.9
196.458;13
196.4681;9.6
196.5181;30.6
196.5592;5.8
196.6435;13.9
196.7259;10
196.7362;33
196.8046;13.1
196.8426;3918.4
196.8615;20.4
196.9287;7.6
196.9647;13.8
196.9836;15.3
197.0121;96.8
197.02;58.8
197.0456;446.8
197.0568;115.7
197.0817;7545.4
197.0932;15.5
197.1183;537.2
197.1545;1257.4
197.3169;11.6
197.38;3.1
197.3907;10
197.4646;9.2
197.4836;28.1
197.494;11.3
197.5484;10.8
197.6126;8.1
197.7807;2.9
197.8152;9.1
197.8385;4.5
197.913;29.7
197.9459;5.3
197.9705;31.7
197.9792;14.3
198.041;76.7
198.0683;16
198.0769;162.6
198.0853;135.7
198.1334;10.2
198.1583;4.5
198.3064;9.9
198.3221;17.5
198.4272;6.5
198.5102;35.2
198.625;21.4
198.6377;13.7
198.6625;24.7
198.6971;9.2
198.8312;11.7
198.8396;2212.2
198.8677;12.2
198.918;30.1
198.9246;6.1
198.9783;45
199.0254;6.1
199.0375;80.9
199.0439;15.7
199.061;2619.7
199.0722;4246.1
199.0974;3035.1
199.1085;405
199.1339;1493.7
199.1701;13510.8
199.1928;27
199.2467;16.9
199.3524;14.8
199.3799;39.3
199.3948;27
199.5277;11.3
199.5415;60.3
199.5712;16.3
199.6287;10.4
199.6922;3.6
199.7122;7
199.7985;16.2
199.8154;8.9
199.8594;4.5
199.8782;28
199.8968;8.8
200.02;16.7
200.0562;4409.5
200.0648;6.7
200.0766;22.8
200.0926;18680.8
200.1018;10.9
200.1296;49.5
200.1735;1152.7
200.2915;9.4
200.3151;10.1
200.3306;32.9
200.3438;16.7
200.362;3.6
200.4243;7.6
200.5777;8.6
200.6236;6.6
200.837;24.3
200.8504;6
200.8703;6.7
200.8721;10.8
200.8744;9.9
200.8997;10.6
200.9986;9.2
201.0343;7.6
201.0401;1067.7
201.0514;89.8
201.059;8.8
201.0656;17.6
201.0766;1758
201.0876;480.3
201.0959;1138.1
201.113;2219.5
201.1236;25.9
201.1494;52.7
201.1902;7.8
201.2087;3.4
201.2174;18.8
201.2622;14.5
201.5162;11.8
201.5782;26.9
201.6289;7.9
201.7327;15.5
201.9015;13.1
201.9223;24.1
201.995;30.5
202.0103;8.8
202.0354;759
202.0436;62.2
202.0719;5139.8
202.086;44.2
202.0949;8.4
202.1082;18321.3
202.2183;13.2
202.3133;27.5
202.3316;14.2
202.416;7.1
202.4317;23.6
202.4982;22
202.6865;7.5
202.6919;5.3
202.7653;5.5
202.8695;15.1
202.8785;10.1
202.9128;9.3
203.0008;12
203.009;2038.4
203.019;26.2
203.0369;17.3
203.0559;1668.4
203.0671;5529.6
203.0755;32.6
203.0924;356.7
203.1115;816.5
203.1294;6.6
203.344;10
203.354;8.7
203.4247;8.3
203.4489;10.1
203.4941;26.9
203.5068;14.1
203.5342;5.6
203.7197;13
203.8349;31.1
203.8436;46.7
203.8889;38.4
203.8983;40.6
204.004;53.5
204.0306;2.9
204.0431;37
204.0531;59
204.0704;26.5
204.0879;58.2
204.1207;36.6
204.126;20.9
204.1485;23.3
204.1715;37.6
204.3017;9.8
204.3293;39.2
204.3462;3.4
204.4872;30.5
204.6359;7.5
204.6696;4.8
204.689;9.3
204.9095;11.3
204.9721;8.4
204.9879;180.4
204.9991;82.8
205.0062;78
205.0351;16121.8
205.0444;10
205.0524;214.8
205.0714;176.8
205.0871;232.9
205.106;6.3
205.1243;38.9
205.1596;316.3
205.2116;5.9
205.2325;24.6
205.3052;43.5
205.3263;20.3
205.4696;9.8
205.4844;5.8
205.8878;6.7
205.9203;19.2
206.0383;470.8
206.0667;15.4
206.082;1555.1
206.0951;16.9
206.2742;9.5
206.2978;10.8
206.3414;23.5
206.3774;6.6
206.4711;17.3
206.5025;18.5
206.7797;3.9
206.7898;5
206.8516;65.3
206.9808;12
206.9977;19
207.0043;162.9
207.0109;35.8
207.0235;7.7
207.0327;13.3
207.0428;50.1
207.051;152.1
207.066;9.8
207.0771;275.1
207.1026;180.2
207.1388;16598
207.1618;6.7
207.378;28.6
207.4631;22.7
207.4746;6.8
207.5614;5.9
207.5692;9
207.6337;19.4
207.7148;19
207.7209;31.5
207.8067;19.7
207.8089;25.1
207.8112;18.1
207.8818;11
207.9192;12.5
208.0165;216
208.0237;26.3
208.054;41.8
208.0613;28.9
208.0743;421.2
208.0889;7.2
208.0908;7
208.0971;10.2
208.1422;1638.8
208.2782;14.1
208.3556;25.8
208.391;10.9
208.5316;7.8
208.5549;37.5
208.6384;19.7
208.6913;7.6
208.8015;12
208.8232;16.4
208.8311;10.5
208.8451;4501.4
208.8549;6.1
208.8643;24.1
208.8699;3.6
208.9326;18.8
208.9471;25
208.9986;86.2
209.0123;10684.2
209.046;53.5
209.0697;794.4
209.082;853.5
209.0948;61.5
209.1183;305.9
209.1545;2574.2
209.2329;30.8
209.2926;10.8
209.3467;15.9
209.3651;9.8
209.3914;9.9
209.4584;3.1
209.4912;8.5
209.502;13.4
209.6358;10.2
209.7967;26.3
209.8851;20.4
209.9178;18
210.0155;25.6
210.0322;6.5
210.045;11.6
210.0584;13.2
210.0769;144.6
210.0881;107
210.1576;9.6
210.3786;10.8
210.3848;25.6
210.4387;16.4
210.5204;7.3
210.5407;20.2
210.6464;26.3
210.8098;21.6
210.8422;5831.5
210.9137;32.2
210.9443;65.6
211.0033;3
211.0085;16.7
211.0283;25
211.0404;10.2
211.0466;90.1
211.0549;20.3
211.0612;845.4
211.0722;1226.9
211.0809;13.2
211.0974;4566.7
211.1043;3.1
211.1337;4304.3
211.1411;9.7
211.1517;15.2
211.1703;117.9
211.2506;44.3
211.3395;9
211.3597;13
211.4171;10.5
211.5279;14.5
211.5683;4.9
211.5791;15
211.6862;34.8
211.7449;6.1
211.7527;5.1
211.7824;9.7
211.8026;5.5
212.0133;16.2
212.056;45
212.0744;55.4
212.0928;58.8
212.101;87.7
212.1376;35.9
212.1722;29.9
212.2637;15.3
212.3448;10
212.3835;28.3
212.4676;30
212.5319;35.7
212.553;17.3
212.7017;14.9
212.8132;7.1
212.8393;2366.5
212.872;12.7
212.8868;2141.4
212.9436;8.5
212.9681;11.3
213.0054;22.5
213.017;33.1
213.0406;49.7
213.0555;457.1
213.0767;1405.7
213.0879;4256.3
213.0959;19.8
213.1032;13.4
213.1131;591.2
213.1494;6068.3
213.1632;17.3
213.1858;4486.7
213.2125;15.9
213.2515;25.1
213.2775;6.3
213.4358;3.1
213.4513;7.8
213.4785;19.1
213.5099;31.4
213.5881;3.6
213.7408;28.3
213.8079;17.3
213.9012;3.5
214.011;8.5
214.0303;12.2
214.0643;4.4
214.0719;247.4
214.0832;209.7
214.0921;46.7
214.1082;2344.2
214.1444;87.6
214.153;117.5
214.1624;3.2
214.189;233.3
214.319;12.9
214.364;8.8
214.3781;27.6
214.4184;7.2
214.7044;5.7
214.7851;4.7
214.8363;159.6
214.8838;760.6
214.9879;284.8
214.9956;66
215.0045;28.5
215.0327;1745.6
215.0556;1702
215.0671;2218.9
215.0924;1422
215.1039;150.8
215.1288;1263.1
215.1653;121
215.4493;19.3
215.6002;16
215.62;14.5
215.639;12.2
215.7966;31
215.8092;28.6
215.8261;13.6
215.9614;16.5
215.9904;3.3
216.0047;49.1
216.0512;7848.3
216.0628;10.5
216.0875;2511.4
216.1243;92.2
216.1315;36.3
216.151;21.2
216.1645;29.2
216.2146;14.6
216.237;17.9
216.3945;35.7
216.5404;12.4
216.648;9
216.6549;14
216.714;13.2
216.7213;18.4
216.7346;10.1
216.9192;24.3
216.9281;433.1
216.9817;50.3
217.0174;72.7
217.0298;75.6
217.0352;115.5
217.0484;1738.9
217.0716;910.6
217.0852;6.9
217.0902;29.8
217.1081;200.8
217.1199;10.5
217.1223;17.9
217.1444;16.3
217.2363;13.1
217.2692;15.3
217.4473;47.5
217.4872;8.4
217.5877;26.6
217.7164;7.7
217.7712;3.2
217.7833;31.4
217.8124;3.3
217.8883;14.3
217.8951;8.9
217.9493;28.3
218.0203;7.3
218.0469;12
218.0669;40.5
218.1032;10527.3
218.1308;3.6
218.1673;893.3
218.2112;14.2
218.2453;6.7
218.4578;9.5
218.8286;15.4
218.8742;199.2
218.9815;12.2
219.0039;1399.7
219.0461;136.8
219.0665;19.3
219.0876;16.8
219.1061;139.1
219.1752;3451.7
219.3788;10
219.388;20
219.4057;10.9
219.4698;5.7
219.5809;5.4
219.596;19.7
219.6613;8.3
219.7263;4.7
219.7329;7.2
219.7596;12.5
219.8227;28.7
219.8842;34.3
219.9337;12.7
219.9588;33.8
220.0654;12.9
220.1467;18385.1
220.1786;308.7
220.2882;17.3
220.334;25.4
220.4727;14
220.5755;15
220.7264;15.7
220.7727;10.4
220.796;18.9
220.8047;10.5
220.8299;3.7
220.8711;250.1
220.9032;52.9
220.9833;15.9
221.0017;36.6
221.0329;17.5
221.0443;61.9
221.0819;332.6
221.118;107.7
221.1315;3.4
221.1506;2477.6
221.1694;12.5
221.1813;14.2
221.1906;33.7
221.2226;20
221.29;6.4
221.296;51.9
221.6087;6.7
221.6236;9.3
221.6616;7.9
221.7376;19.5
221.7866;12.1
221.8506;6.1
221.9482;12.6
221.9967;33.5
222.044;4166
222.0765;172.9
222.1542;3.9
222.198;17.2
222.2099;10.2
222.2208;31.6
222.2843;11.9
222.4562;12.8
222.5186;10.6
222.615;13.4
222.684;6.2
222.7382;8.1
222.7521;6.8
222.8682;17.1
222.9678;38.9
223.0282;379.8
223.0617;38.4
223.0976;826.2
223.1338;15648.4
223.17;39.1
223.2065;81.7
223.2682;14.1
223.2964;8.2
223.3323;31
223.3765;85.2
223.7172;13.1
223.742;26.4
223.8435;27.6
223.8564;10.8
223.9473;10.1
224.0305;12.5
224.0692;83.9
224.0919;54.1
224.1376;289.7
224.2791;22.3
224.4549;10.9
224.5629;7.5
224.6037;53.7
224.6107;14
224.8192;1100.9
224.9128;16.5
225.0066;29.5
225.0154;13.7
225.0396;32.4
225.0496;9.1
225.0768;2398.7
225.0879;10941.3
225.113;1166.5
225.1495;4527.4
225.169;23.1
225.1859;1570.9
225.2792;36.8
225.4389;7.9
225.5369;18
225.5739;8.4
225.5885;15.6
