m/z;Intensity
205.0906;24
205.0917;13.5
205.095;9.2
205.0961;12.5
205.0972;12.9
205.0983;10
205.0994;5.1
205.105;8.5
205.1061;10.2
205.1072;11.5
205.1083;10.2
205.1094;5.8
205.1216;11.8
205.1227;21.6
205.1239;26.1
205.125;23.6
205.1261;15.9
205.1272;7.4
205.1305;2.4
205.1316;3.1
205.1327;3.2
205.1338;2.7
205.135;1.7
205.1538;2.4
205.1549;7.2
205.156;55.9
205.1572;179.6
205.1583;309.4
205.1594;368.9
205.1605;308
205.1616;165.4
205.1627;26.7
205.1638;1.1
205.2415;0.9
205.2427;33.1
205.2438;45.2
205.2449;47.3
205.246;36.9
205.2471;18.7
205.2582;16.8
205.2593;19.9
205.2604;19.9
205.2615;17.3
205.2626;11.9
205.2649;28.7
205.266;39.3
205.2671;47.1
205.2682;46.4
205.2693;36.8
205.2704;22.4
205.4272;30.4
205.4283;53.1
205.4294;60.3
205.4305;47.1
205.4316;22.6
205.5752;25.1
205.5763;34.5
205.5774;40.8
205.5785;42
205.5796;35.1
205.5807;20.1
205.6175;2.5
205.6186;3.3
205.6197;3.5
205.6208;2.8
205.6219;1.4
205.9587;1.9
205.9598;2.6
205.961;3.2
205.9621;3.3
205.9632;2.8
205.9643;2.1
206.0056;1
206.0067;34.6
206.0079;47.3
206.009;53.8
206.0101;50.1
206.0112;35.7
206.0257;11.9
206.0268;21.4
206.028;25.9
206.0291;21.8
206.0302;10.4
206.0324;1.6
206.0336;63.2
206.0347;299.5
206.0358;1459.1
206.0369;3729.1
206.038;5563.9
206.0391;5608.9
206.0403;3796.1
206.0414;1481.3
206.0425;279.4
206.0436;256.6
206.0447;586.3
206.0458;902.3
206.047;1296.5
206.0481;1663.6
206.0492;1749.6
206.0503;1362.3
206.0514;642.5
206.0525;187.8
206.0537;15.8
206.0604;27.6
206.0615;46.5
206.0626;60.3
206.0637;63.1
206.0648;57.1
206.066;43.1
206.0693;27.9
206.0704;40.8
206.0715;47.8
206.0727;44.6
206.0738;32
206.0782;8.7
206.0794;95
206.0805;304.8
206.0816;499.5
206.0827;526.9
206.0838;373.8
206.0849;157.3
206.0861;29.9
206.161;2.5
206.1621;4
206.1632;4.1
206.1643;2.8
206.1654;1.1
206.2359;22.8
206.237;31.9
206.2381;34.4
206.2393;29.2
206.2404;22.9
206.2449;12
206.246;21.4
206.2471;23.5
206.2482;20
206.2493;13.7
206.2628;12.9
206.2639;20.9
206.265;24.6
206.2661;24.8
206.2672;22.9
206.2684;16.3
206.2717;24.5
206.2728;38.4
206.2739;46.5
206.2751;39.7
206.2762;23.3
206.2773;3.4
206.2784;2.7
206.2795;1.4
206.48;2.2
206.4811;2.9
206.4823;3.4
206.4834;3.1
206.4845;1.9
206.6179;16.6
206.6191;25
206.6202;27.7
206.6213;24.4
206.6224;18.6
206.6359;15
206.637;29.4
206.6381;34.4
206.6393;30.3
206.6404;20.3
206.7089;10.3
206.71;12.2
206.7111;12.7
206.7122;11.5
206.7133;7.8
206.7246;2
206.7257;69.2
206.7268;89.9
206.7279;89.7
206.7291;75.7
206.7302;57.2
206.7414;9
206.7425;20.7
206.7437;27.4
206.7448;24.3
206.7459;13.8
206.7976;1.8
206.7987;62.7
206.7998;89.5
206.8009;100.5
206.8021;89.3
206.8032;59.1
206.8481;1.3
206.8493;47.9
206.8504;135.2
206.8515;232
206.8526;265.9
206.8537;216.6
206.8549;119.7
206.856;11.2
206.865;2.3
206.8661;2.8
206.8672;3.2
206.8684;3
206.8695;2
206.9223;1.4
206.9234;2.6
206.9246;3.3
206.9257;3.2
206.9268;2.4
206.9921;3.3
206.9932;122
206.9943;435.8
206.9954;851.7
206.9966;1122.8
206.9977;1012.9
206.9988;587.8
206.9999;159.6
207.0022;14.1
207.0033;21.1
207.0044;23.3
207.0056;20.5
207.0067;15.3
207.0112;7.2
207.0123;32.6
207.0134;57.7
207.0146;67.9
207.0157;54.2
207.0168;26
207.0258;1.5
207.0269;56.8
207.0281;209
207.0292;389.4
207.0303;504.1
207.0314;522.4
207.0326;476
207.0337;390.2
207.0348;197
207.0359;37.5
207.0371;34.2
207.0382;94.4
207.0393;134.3
207.0404;148.8
207.0416;131.3
207.0427;104.8
207.0438;54.4
207.0449;13.4
207.0461;60.1
207.0472;211.9
207.0483;972
207.0494;2398.2
207.0506;3328
207.0517;3039.2
207.0528;1764.8
207.0539;466.7
207.0551;42.3
207.0618;1.3
207.0629;45.9
207.0641;120.3
207.0652;215.6
207.0663;313.1
207.0674;348.8
207.0686;323
207.0697;214.6
207.0708;66.9
207.0719;7.8
207.0731;23.7
207.0742;53.6
207.0753;119.8
207.0764;214.1
207.0776;251.9
207.0787;202.8
207.0798;117.8
207.081;39.2
207.0978;1.2
207.099;44.9
207.1001;132.2
207.1012;223.6
207.1023;272.7
207.1035;234
207.1046;117.9
207.1057;34
207.1068;11.4
207.108;5.9
207.1327;1
207.1339;47
207.135;493.4
207.1361;2457.6
207.1372;5705.5
207.1384;8178.3
207.1395;8044.7
207.1406;5377.2
207.1418;2123
207.1429;323.5
207.144;29.8
207.3694;9.3
207.3706;11.3
207.3717;12.8
207.3728;13.4
207.3739;11.8
207.3751;7.8
207.3999;11.5
207.401;16.5
207.4021;18
207.4033;15.5
207.4044;11.4
207.4541;1.8
207.4552;59.2
207.4563;78.9
207.4574;83.5
207.4586;75.5
207.4597;63
207.4608;50.7
207.4913;1.2
207.4924;41.6
207.4936;62.7
207.4947;69.4
207.4958;62.2
207.497;47.3
207.6054;1.3
207.6065;2.6
207.6076;3.4
207.6088;3.1
207.6099;2.2
207.6212;26.8
207.6223;32.4
207.6235;34.6
207.6246;32.2
207.6257;23.3
207.6981;2.5
207.6992;2.9
207.7003;3.2
207.7015;3.4
207.7026;3.1
207.7037;2
207.8848;1
207.8859;33
207.887;54
207.8882;62.6
207.8893;56.5
207.8904;37.4
207.8916;5.5
207.9074;17.6
207.9086;21.2
207.9097;21.9
207.9108;22.7
207.9119;23.6
207.9131;22.1
207.9142;16.7
207.9187;9.1
207.9199;12.7
207.921;13.9
207.9221;12.4
207.9233;10.1
207.955;14.7
207.9561;22.3
207.9573;25.7
207.9584;21.3
207.9595;11.2
208.0071;4.3
208.0082;6
208.0094;7
208.0105;6.7
208.0116;5.8
208.0128;5.1
208.0139;20.8
208.015;52.3
208.0162;82.4
208.0173;105.8
208.0184;84.3
208.0196;54.8
208.0207;21.8
208.0218;16.3
208.023;39.7
208.0241;76.8
208.0252;105.5
208.0264;96.8
208.0275;69.9
208.0286;52
208.0298;21.7
208.0309;18.5
208.032;11.4
208.0332;8
208.0343;5.3
208.0422;10
208.0434;22.2
208.0445;30.7
208.0456;30.5
208.0468;21.3
208.0479;9
208.0581;1.7
208.0592;57.6
208.0604;142.2
208.0615;195.5
208.0626;185.5
208.0638;123.6
208.0649;55.2
208.066;7.4
208.0706;3.6
208.0717;122.7
208.0729;249.4
208.074;327.7
208.0751;295.1
208.0763;173.4
208.0774;26.2
208.1069;15.9
208.108;20.3
208.1091;22.1
208.1103;19
208.1114;32.9
208.1125;29.4
208.1137;34.2
208.1148;35.8
208.1159;29.9
208.1171;18.1
208.1375;1.1
208.1386;38.1
208.1398;95.7
208.1409;213.5
208.142;271
208.1432;240.2
208.1443;143
208.1454;66.7
208.1466;9.7
208.1477;1.6
208.1488;2.7
208.15;3
208.1511;2.6
208.1522;2
208.1727;2.2
208.1738;2.9
208.1749;3.2
208.1761;2.9
208.1772;2.1
208.1999;14.5
208.201;20.5
208.2022;22.8
208.2033;20.8
208.2044;15.5
208.2056;9.1
208.2408;1.2
208.2419;2.8
208.243;3.8
208.2442;3.7
208.2453;2.7
208.2464;1.3
208.285;1.4
208.2862;47.7
208.2873;64.3
208.2884;68.5
208.2896;62.2
208.2907;48.3
208.2987;1.8
208.2998;2.7
208.3009;5.4
208.3021;5.7
208.3032;5
208.3043;2.9
208.3055;2.5
208.4066;1.9
208.4077;2.6
208.4089;3.2
208.41;3.3
208.4111;2.8
208.4123;2.1
208.7423;1.2
208.7434;39
208.7445;51.6
208.7457;56.5
208.7468;52.9
208.748;40.9
208.846;2.2
208.8471;73.8
208.8483;152.1
208.8494;201.7
208.8505;190.8
208.8517;127.9
208.8528;33.3
208.8654;1.4
208.8665;47.9
208.8676;87.4
208.8688;104.3
208.8699;95.2
208.8711;71.6
208.9018;8.7
208.903;11.3
208.9041;13.1
208.9053;11.5
208.9064;7
208.9315;13.7
208.9326;25.6
208.9338;34.5
208.9349;36
208.9361;30.3
208.9372;21.3
208.9384;11.9
208.9726;14.7
208.9737;21.8
208.9749;31.7
208.976;46.8
208.9771;77.1
208.9783;69.6
208.9794;71.2
208.9806;67.2
208.9817;59.9
208.9829;62.7
208.984;55.7
208.9851;10.2
208.9863;7.9
208.9874;5.3
208.9897;0.9
208.9908;30.7
208.992;44.2
208.9931;54.3
208.9943;49.6
208.9954;29
208.9977;1
208.9988;32.3
209;45.8
209.0011;53.2
209.0023;43.1
209.0034;30
209.0045;140.3
209.0057;499.6
209.0068;1223.4
209.008;3205.9
209.0091;12087.6
209.0102;31047
209.0114;51524.6
209.0125;59482.9
209.0137;48590.4
209.0148;26815.6
209.016;8271.4
209.0171;1141.5
209.0182;206.4
209.0194;74.9
209.0205;53.6
209.0217;46.1
209.0228;28.4
209.0399;1.4
209.0411;49.3
209.0422;219.1
209.0434;773.8
209.0445;1360.3
209.0456;1623.1
209.0468;1411.6
209.0479;978
209.0491;573.7
209.0502;372.4
209.0513;165.6
209.0525;29.7
209.0582;2.1
209.0593;2.7
209.0605;2.9
209.0616;11.2
209.0628;13.9
209.0639;14.1
209.065;33.8
209.0662;101.3
209.0673;151.2
209.0685;190.2
209.0696;183.1
209.0708;119.8
209.0719;54.7
209.073;11.4
209.0742;9.6
209.0753;16.3
209.0765;19.3
209.0776;50.7
209.0787;389.9
209.0799;1181.5
209.081;1994.9
209.0822;2249.4
209.0833;1742
209.0845;890.5
209.0856;225
209.0867;33.8
209.0925;9.1
209.0936;16.4
209.0947;18.6
209.0959;14.9
209.097;9
209.1142;10.7
209.1153;78.9
209.1164;235.3
209.1176;406
209.1187;447.3
209.1199;345.8
209.121;179.7
209.1222;53.6
209.1507;4.6
209.1519;116.4
209.153;425
209.1541;739
209.1553;782.2
209.1564;541.3
209.1576;199.2
209.1587;20.1
209.1724;5.3
209.1736;8.2
209.1747;9.8
209.1759;10.4
209.177;8.9
209.1781;5
209.3794;14.2
209.3806;18.9
209.3817;20.6
209.3829;20.5
209.384;18
209.3851;11.4
209.4985;1
209.4996;30.6
209.5008;44.2
209.5019;50.3
209.5031;41.6
209.5042;19.1
209.6372;1.6
209.6383;3
209.6395;3.6
209.6406;3.2
209.6418;2.1
209.7645;8.3
209.7656;13.8
209.7668;17.1
209.7679;15.9
209.7691;9.8
209.7748;7.6
209.776;17.2
209.7771;22.2
209.7783;19.3
209.7794;12.5
209.823;5.3
209.8242;7.3
209.8253;7.4
209.8265;5.8
209.8276;3.1
209.9816;23
209.9827;33.8
209.9839;39.2
209.985;37.4
209.9862;29.5
210.0092;1.8
210.0103;59.5
210.0115;204.1
210.0126;667.5
210.0138;1518
210.0149;2305.6
210.0161;2484.4
210.0172;1831.5
210.0184;794.4
210.0195;151
210.0207;28.8
210.0264;1.1
210.0276;35.7
210.0287;90
210.0299;115
210.031;103.7
210.0322;68.8
210.0333;21.2
210.0368;1.3
210.0379;44.6
210.0391;155.8
210.0402;291.8
210.0414;329.3
210.0425;251
210.0437;115.4
210.0448;25.7
210.046;11.9
210.0471;16.8
210.0483;20.1
210.0494;20.7
210.0506;18.5
210.0517;13.7
210.0736;5.9
210.0747;24.4
210.0759;63.9
210.077;90.9
210.0782;90.7
210.0793;63.6
210.0805;29.1
210.0851;6.1
210.0862;11.9
210.0874;19.4
210.0885;24.4
210.0897;22.3
210.0908;14.5
210.092;5
210.2128;18.3
210.2139;34.7
210.2151;42.1
210.2162;36.5
210.2174;21
210.2404;10.5
210.2416;19.2
210.2427;22.4
210.2439;30.9
210.245;34.1
210.2462;28.2
210.2473;26.9
210.2485;19.3
210.2496;8.4
210.2623;12.9
210.2635;20.3
210.2646;21.7
210.2658;16.2
210.2669;8.1
210.2784;4
210.2796;6.9
210.2807;7.8
210.2819;6.3
210.283;4
210.2876;11.3
210.2888;18.2
210.29;19.8
210.2911;15.3
210.2923;8.4
210.3418;1.9
210.343;59.7
210.3441;80.9
210.3453;87.4
210.3464;74.7
210.3476;45.3
210.3948;1.9
210.396;2.8
210.3971;3.1
210.3983;2.7
210.3994;1.8
210.4398;2.3
210.4409;3.7
210.4421;4.3
210.4432;3.6
210.4444;2.1
210.4732;10
210.4744;11.8
210.4755;13.1
210.4767;12
210.4778;7.8
210.5159;1.2
210.5171;37.5
210.5182;57.8
210.5194;65.1
210.5205;53.6
210.5217;29.4
210.5667;5.5
210.5678;7.2
210.569;7.5
210.5702;6.3
210.5713;4.5
210.5875;1.8
210.5886;2.7
210.5898;3
210.5909;2.6
210.5921;1.9
210.6775;1.2
210.6787;36.9
210.6799;42.3
210.681;42.7
210.6822;40.3
210.6833;37
210.7041;11
210.7053;19.8
210.7064;23.2
210.7076;19.2
210.7087;10.4
210.7318;9.5
210.733;13.1
210.7342;14.7
210.7353;13.1
210.7365;8.2
210.7492;11.4
210.7503;17.1
210.7515;17.9
210.7526;15.9
210.7538;13.3
210.837;10.1
210.8382;13.5
210.8394;14.8
210.8405;12.8
210.8417;8.5
210.9412;1.8
210.9423;2.8
210.9435;3.5
210.9446;3.5
210.9458;2.8
210.9469;1.5
210.9493;28.2
210.9504;105.7
210.9516;192
210.9527;229.9
210.9539;194.1
210.9551;106.9
210.9562;51.6
210.9701;9.4
210.9713;12.3
210.9724;12.4
210.9736;10.5
210.9747;8.2
210.9863;22
210.9875;156.4
210.9886;838.6
210.9898;2064.3
210.9909;3193.7
210.9921;3376.6
210.9933;2426
210.9944;1040.5
210.9956;177.9
210.9967;7.8
210.999;11.9
211.0002;25.1
211.0014;31.1
211.0025;26.2
211.0037;28.8
211.0048;85.1
211.006;332.5
211.0071;764.5
211.0083;988.8
211.0095;859.4
211.0106;505.2
211.0118;134
211.0129;7.1
211.0199;0.9
211.021;39.1
211.0222;395.2
211.0234;964.9
211.0245;1309.5
211.0257;1445.9
211.0268;1482.7
211.028;1411.2
211.0291;1051.7
211.0303;504.8
211.0315;83.1
211.0419;11.7
211.043;16.7
211.0442;40.6
211.0454;69.7
211.0465;82.4
211.0477;60
211.0488;26.9
211.05;10
211.0512;8.3
211.0558;15.5
211.0569;180.4
211.0581;974.7
211.0593;2871
211.0604;4558.3
211.0616;4724.2
211.0627;3224.2
211.0639;1184.7
211.065;141.2
211.0662;7.4
211.0674;0.9
211.0685;36.4
211.0697;285.1
211.0708;630.4
211.072;892.2
211.0732;848.1
211.0743;513.8
211.0755;172.3
211.0766;34.8
211.0778;18.3
211.079;12.5
211.0905;1.7
211.0917;54.8
211.0929;150.6
211.094;860.4
211.0952;2876.4
211.0963;5274
211.0975;6319.2
211.0986;5166.9
211.0998;2655.7
211.101;622.7
211.1021;56.6
211.1033;2.2
211.1068;3.4
211.1079;6
211.1091;6.9
211.1102;5.6
211.1114;2.9
211.1288;5.6
211.1299;122.3
211.1311;769.1
211.1322;2041.7
211.1334;3035.9
211.1346;2961.6
211.1357;1905.8
211.1369;685.9
211.138;86.9
211.1392;26.6
211.1543;15
211.1554;15.8
211.1566;16.6
211.1577;22.6
211.1589;22.5
211.1601;16.6
211.1612;6.7
211.1624;4.9
211.1647;2.2
211.1659;6
211.167;30.4
211.1682;67.8
211.1693;97.4
211.1705;94.3
211.1717;59.9
211.1728;23.3
211.174;1.2
211.1832;10.7
211.1844;17.1
211.1856;19.4
211.1867;17.2
211.1879;11.6
211.2134;25.5
211.2146;40.5
211.2157;48.8
211.2169;46.7
211.218;33.3
211.2656;1
211.2667;32
211.2679;42.8
211.2691;47.4
211.2702;41.4
211.2714;26.7
211.3491;2.5
211.3503;4.3
211.3514;21.9
211.3526;38
211.3538;44.5
211.3549;41.3
211.3561;28.6
211.3619;24.4
211.3631;42.4
211.3642;51.6
211.3654;50.5
211.3665;41.8
211.3677;28.8
211.3712;1.2
211.3723;38.8
211.3735;72.4
211.3747;84.1
211.3758;72.1
211.377;46.5
211.4014;2.3
211.4025;2.6
211.4037;2.8
211.4048;2.6
211.406;1.8
211.4246;2.1
211.4258;65.2
211.4269;87.9
211.4281;91.8
211.4292;76.6
211.4304;48.5
211.4699;1
211.471;31.9
211.4722;49.2
211.4734;54.2
211.4745;51
211.4757;44.8
211.4769;35.1
211.5024;1.2
211.5036;38.3
211.5047;41.5
211.5059;42.6
211.5071;40.4
211.5082;30.4
211.5164;2.3
211.5175;3.3
211.5187;3.6
211.5198;3.2
211.521;2.1
211.5698;2.4
211.571;75.8
211.5722;101
211.5733;107.9
211.5745;91.7
211.5756;57
211.7001;1.9
211.7012;2.8
211.7024;3.2
211.7036;2.9
211.7047;2.2
211.8293;14.9
211.8305;18.7
211.8316;19.8
211.8328;17.2
211.834;11.1
211.8619;2.4
211.8631;2.9
211.8642;3
211.8654;2.8
211.8666;2.7
211.8677;2.4
211.8922;1.5
211.8934;2.9
211.8945;3.3
211.8957;2.7
211.8969;1.6
211.9295;0.9
211.9307;29.4
211.9318;39
211.933;42.4
211.9342;38.7
211.9353;31.5
211.9388;1.1
211.94;36
211.9411;51.7
211.9423;56.6
211.9435;49.2
211.9446;32.5
211.9738;12.4
211.975;16.8
211.9761;18.3
211.9773;16.9
211.9784;13.3
211.9808;16
211.9819;25.9
211.9831;29.8
211.9843;25.9
211.9854;18.4
212.0146;1.1
212.0158;35.2
212.0169;66.2
212.0181;103.1
212.0193;124.5
212.0204;112
212.0216;72
212.0228;23.5
212.0239;4.3
212.0274;1.6
212.0286;51.3
212.0298;76.9
212.0309;87.9
212.0321;83.8
212.0333;60.9
212.0344;9.7
212.0519;23.2
212.0531;99.5
212.0542;270.7
212.0554;470.1
212.0566;562.9
212.0577;468.1
212.0589;263.8
212.0601;74.3
212.0717;11.4
212.0729;38.6
212.0741;59.5
212.0752;58.3
212.0764;35.7
212.0776;7.5
212.0904;19.9
212.0916;80.4
212.0927;117.2
212.0939;114.3
212.0951;76.4
212.0962;25.1
212.1289;1.9
212.1301;2.6
212.1313;3
212.1324;2.7
212.1336;1.8
212.1639;2
212.1651;3
212.1663;3.4
212.1674;3.1
212.1686;2
212.1709;1.8
212.1721;2.7
212.1733;3.1
212.1744;2.6
212.1756;1.5
212.2317;2.2
212.2328;2.9
212.234;3
212.2352;2.8
212.2363;2.4
212.3976;9.8
212.3988;17.3
212.3999;19.5
212.4011;16.6
212.4023;10.2
212.4678;2.1
212.469;3.1
212.4701;3.4
212.4713;2.7
212.4725;1.6
212.6223;1.3
212.6235;41
212.6246;53.9
212.6258;60.1
212.627;62.1
212.6282;59.3
212.6293;46.4
212.6539;25.8
212.6551;40.1
212.6563;41.3
212.6574;30.2
212.6586;13.6
212.6973;18.7
212.6984;23.2
212.6996;27
212.7008;26.7
212.702;21.7
212.7031;14.1
212.7348;1.9
212.7359;2.9
212.7371;3
212.7383;2.7
212.7395;2.2
212.8251;15.4
212.8262;31.7
212.8274;35.7
212.8286;31.8
212.8297;39.9
212.8309;17.8
212.8321;32.2
212.8333;40.3
212.8344;40.7
212.8356;24.7
212.8368;18.1
212.8837;15.3
212.8849;56.8
212.8861;91
212.8872;92.2
212.8884;59.4
212.8896;15.2
212.9213;2.2
212.9224;2.8
212.9236;3.1
212.9248;2.8
212.926;2
212.9682;3.2
212.9694;5.7
212.9706;7.3
212.9717;6.7
212.9729;4.1
212.9788;3
212.98;6.5
212.9811;8.2
212.9823;6.3
212.9835;2.5
212.9882;19.7
212.9893;28.3
212.9905;30.2
212.9917;27.1
212.9929;21
212.9999;3.8
213.0011;123
213.0023;272.6
213.0034;527.7
213.0046;982.9
213.0058;1547.8
213.007;1986.6
213.0081;1812.7
213.0093;1049.9
213.0105;272.2
213.0117;46.3
213.0128;33.5
213.014;255.1
213.0152;703
213.0164;1101.9
213.0175;1171.6
213.0187;808.5
213.0199;303.1
213.0211;51.9
213.0222;10.3
213.034;17.6
213.0351;33.8
213.0363;208.9
213.0375;952
213.0387;2366.5
213.0398;3554.4
213.041;3565.5
213.0422;2352
213.0434;920.1
213.0445;96.1
213.0457;7.3
213.0481;25.8
213.0492;72.4
213.0504;222.7
213.0516;350.1
213.0528;425.7
213.0539;440.7
213.0551;426
213.0563;355.6
213.0575;239.2
213.0586;76.6
213.0716;26.8
213.0727;304.9
213.0739;1530.5
213.0751;3578.4
213.0763;5102.1
213.0774;4938.2
213.0786;3191
213.0798;1208.1
213.081;208.8
213.0821;7.4
213.0833;2.6
213.0845;100.9
213.0857;727.9
213.0868;1488.6
213.088;1852.6
213.0892;1558.1
213.0904;829.7
213.0915;217
213.0927;38.6
213.108;12.4
213.1092;119.7
213.1103;471.9
213.1115;1242.6
213.1127;1863.1
213.1139;1860.8
213.115;1230.7
213.1162;429.1
213.1174;42.6
213.1186;1.6
213.1221;1.1
213.1233;34.9
213.1244;52.8
213.1256;56.6
213.1268;47.3
213.128;30.4
213.1444;17.9
213.1456;192.1
213.1468;1027.9
213.148;2491.4
213.1491;3553.8
213.1503;3339.7
213.1515;2009.4
213.1527;626.7
213.1538;71.7
213.1762;1.2
213.1773;2.8
213.1785;10.7
213.1797;45.4
213.1809;204.1
213.182;1035.9
213.1832;3389
213.1844;6348.8
213.1856;7924.2
213.1868;6856.1
213.1879;3930.7
213.1891;1190.6
213.1903;159.7
213.1915;13.3
213.1926;3.3
213.2032;1
213.2044;32.4
213.2056;54.2
213.2067;60.3
213.2079;48.1
213.2091;25.5
213.2162;20.3
213.2173;37.8
213.2185;42.6
213.2197;33.8
213.2209;17
213.242;2.4
213.2432;3.1
213.2444;4.1
213.2456;39.9
213.2467;59.1
213.2479;62.3
213.2491;52.3
213.2503;32.6
213.3397;6.4
213.3409;10.1
213.342;12
213.3432;12
213.3444;10.1
213.3456;5.7
213.3656;1.9
213.3668;57.5
213.3679;76
213.3691;82.2
213.3703;75.5
213.3715;53.2
213.4304;3.9
213.4315;120.8
213.4327;137.4
213.4339;151.2
213.4351;140
213.4362;95.4
213.4445;2.2
213.4457;3.2
213.4468;3.4
213.448;2.6
213.4492;1
213.5234;24.7
213.5246;38.1
213.5258;43.9
213.527;41.3
213.5282;30
213.6815;2
213.6826;3.1
213.6838;3.8
213.685;3.4
213.6862;2.4
213.8692;13.2
213.8704;16.9
213.8716;19.3
213.8727;17.8
213.8739;11.5
213.9094;7.5
213.9106;14.1
213.9117;17
213.9129;15.8
213.9141;11.2
213.9413;0.9
213.9425;29.3
213.9436;39
213.9448;42.4
213.946;39.9
213.9472;35.5
213.9484;28.2
213.9697;2
213.9708;2.9
213.972;3.3
213.9732;3.1
213.9744;2.3
213.985;20.6
213.9862;32.7
213.9874;38
213.9886;32.7
213.9898;18.5
214.0099;4.2
214.011;6.1
214.0122;7.8
214.0134;8.3
214.0146;7.7
214.0158;20.5
214.017;25.7
214.0181;28.9
214.0193;24.5
214.0205;13.9
214.0312;15.7
214.0323;142.7
214.0335;474.2
214.0347;799.9
214.0359;904.6
214.0371;718.3
214.0382;364.7
214.0394;69.7
214.0406;3.3
214.0418;6.4
214.043;7.4
214.0442;5.8
214.0453;3.3
214.056;2.3
214.0572;3.1
214.0584;3.2
214.0595;2.8
214.0607;1.8
214.0666;1.7
214.0678;59.9
214.069;324.8
214.0702;806.3
214.0714;1235.2
214.0726;1312.2
214.0737;984.1
214.0749;503.8
214.0761;197
214.0773;107
214.0785;49.1
214.0797;32.7
214.0808;37.4
214.082;35.7
214.0832;27.9
214.0844;21.4
214.0856;13.5
214.1045;14
214.1057;182.6
214.1069;495.1
214.1081;731.7
214.1092;727.3
214.1104;487.6
214.1116;189.4
214.1128;44.7
214.114;19.4
214.1282;10.6
214.1294;12.5
214.1305;13.1
214.1317;12.4
214.1329;10
214.1412;1.2
214.1424;37.7
214.1436;53.6
214.1447;59.7
214.1459;50.2
214.1471;26.4
214.1495;2.5
214.1507;8.4
214.1519;11.2
214.153;12.3
214.1542;10.1
214.1554;5.7
214.1838;5.1
214.185;41.1
214.1862;137.2
214.1874;299.5
214.1886;405.5
214.1897;377.9
214.1909;233.2
214.1921;78
214.1933;11.2
214.1945;3.3
214.2051;21
214.2063;36.1
214.2075;40.4
214.2087;38.1
214.2099;33
214.2111;24.1
214.2122;1.5
214.2312;11.9
214.2324;20
214.2336;23.2
214.2347;22.6
214.2359;20.5
214.2371;17.6
214.2596;12.6
214.2608;21.9
214.262;25
214.2632;21.8
214.2644;15.1
214.3366;6.6
214.3378;22.9
214.339;35.5
214.3402;41.9
214.3414;38.1
214.3426;24.4
214.3983;19
214.3995;28.1
214.4007;31.7
214.4019;29.5
214.403;24.7
214.454;23.6
214.4552;38.1
214.4564;46
214.4576;41.5
214.4588;28
214.5098;2.3
214.511;2.9
214.5122;3
214.5134;2.9
214.5146;2.6
214.6535;20.8
214.6547;27.4
214.6559;30.4
214.6571;25.7
214.6582;13.4
214.7414;2.1
214.7426;2.9
214.7438;3.4
214.745;3.6
214.7462;3.2
214.7474;2.3
214.7759;22.2
214.7771;30.5
214.7783;32.7
214.7795;29.6
214.7807;23.2
214.8532;12.3
214.8544;15.9
214.8556;16.5
214.8568;14.1
214.858;9.1
214.8794;1
214.8806;32.2
214.8818;56.8
214.883;72
214.8841;65.8
214.8853;39.8
214.9829;1.8
214.9841;11
214.9853;110.9
214.9865;338.7
214.9877;543.7
214.9889;588.7
214.9901;455.8
214.9913;279.5
214.9925;498.8
214.9937;1813.5
214.9949;3602.6
214.996;4605.2
214.9972;4009
214.9984;2255.3
214.9996;721.8
215.0008;70.5
215.002;41.7
215.0032;31.7
215.0044;16.4
215.0056;2.8
215.0068;6.2
215.008;8
215.0091;6.8
215.0103;3.1
215.0151;8.7
215.0163;282.2
215.0175;794.9
215.0187;1391.1
215.0199;1578.8
215.0211;1241.2
215.0222;601.1
215.0234;118.8
215.0246;10.5
215.0258;1.3
215.027;46.9
215.0282;363.7
215.0294;2282.7
215.0306;6672.2
215.0318;11213.6
215.033;12687.2
215.0342;9928.2
215.0353;5035.2
215.0365;1385.9
215.0377;311.3
215.0389;78.8
215.0401;47.6
215.0413;32.9
215.0425;10
215.0461;1.7
215.0473;53.3
215.0484;136.6
215.0496;292.1
215.0508;551.5
215.052;1426.4
215.0532;3327.3
215.0544;6222.6
215.0556;8309.3
215.0568;7891.3
215.058;5075.5
215.0592;1696.2
215.0604;176.6
215.0616;159.3
215.0627;646.1
215.0639;2476.3
215.0651;6680.1
215.0663;11009.6
215.0675;12383.6
215.0687;9693.5
215.0699;4943
215.0711;1502.2
215.0723;632.8
215.0735;513.4
215.0747;358.4
215.0759;148.6
215.077;19
215.0866;8.8
215.0878;94.1
215.089;779.7
215.0901;2468.4
215.0913;4336.9
215.0925;5034.7
215.0937;4000.7
215.0949;1984.7
215.0961;455.6
215.0973;43.5
215.1009;28.5
215.1021;155
215.1033;239.6
215.1044;251.4
215.1056;185.6
215.1068;95.8
215.108;13.2
215.1092;7.5
215.1104;11.8
215.1116;14.7
215.1128;11.8
215.114;4.6
215.1211;1.3
215.1223;41.3
215.1235;92.2
215.1247;174.6
215.1259;550.4
215.1271;1128.4
215.1283;1581.9
215.1295;1532.5
215.1307;962.7
215.1319;314.2
215.1331;87.7
215.1342;17.9
215.1617;1.6
215.1629;6.8
215.164;10.5
215.1652;11
215.1664;7.6
215.1676;3.5
215.2189;22.2
215.2201;53
215.2213;72.8
215.2225;67.3
215.2237;36.1
215.2463;11.5
215.2475;19
215.2487;22.4
215.2499;18.9
215.2511;10.2
215.3728;1.1
